country3,country2,country,region,subregion,place_name,station_name,type,stn_key,status,icao,national_id,wmo,wban,ghcn,special,lat,lon,elev,tz
USA,US,United States,AK,Dillingham Census Area,Aleknagik,Aleknagik / Tripod,,USfxxZ25,-,KZ25,Z25,,,,,59.26314583,-158.5577553,68.6,America/Anchorage
USA,US,United States,AK,Dillingham Census Area,Aleknagik,Aleknagik AP,,USaaaWKK,-,,WKK,,,,,59.271,-158.624,23.0,America/Anchorage
USA,US,United States,AK,Dillingham Census Area,Aleknagik|Mosquito Point,Aleknagik / Mission School AP,,USaaaWKK,-,,Z35,,,,,59.28,-158.595,46.0,America/Anchorage
USA,US,United States,AK,Dillingham Census Area,Aleknagik|Mosquito Point,Aleknagik New AP,,USfxx5A8,-,K5A8,5A8,,,,,59.28256167,-158.6176725,19.2,America/Anchorage
USA,US,United States,AK,Kodiak Island Borough,Alitak|Akhiok,Alitak NS | Alitak Lazy Bay NF,,USw25502,-,,ALZ,,25502,USW00025502,,56.89948722,-154.2478467,0.0,America/Anchorage
USA,US,United States,AK,Kodiak Island Borough,Alitak|Akhiok,Alitak Seaplane Base|Lazy Bay,,UScLAZYB,-,,ALZ,,,,,56.89948722,-154.2478467,0.0,America/Juneau
USA,US,United States,AK,Yukon-Koyukuk Census Area,Allakaket|New Allakaket,Allakaket AP,,USaaPFAL,-,PFAL,6A8,,26515,USW00026515,,66.551833,-152.622167,134.4,America/Anchorage
USA,US,United States,AK,Aleutians East Borough,Amak Island|Cold Bay,Amak Island / NF,,USw25609,-,,,,25609,USW00025609,,55.4,-163.13,4.0,America/Anchorage
USA,US,United States,AK,Northwest Arctic Borough,Ambler,Ambler,,,-,PAFM,,70171,,,,67.1062,-157.857156,89.3,America/Anchorage
USA,US,United States,AK,Northwest Arctic Borough,Ambler,Ambler AP,,USaaPAFM,-,PAFM,AFM,,26551,USW00026551,,67.106203,-157.857172,89.2,America/Juneau
USA,US,United States,AK,Aleutians West Census Area,Amchitka,Amchitka / Northwest Camp (WWII),,USw45705,-,,,,45705,USW00045705,,51.65,178.666,233.0,America/Adak
USA,US,United States,AK,Aleutians West Census Area,Amchitka Island,Amchitka Island,,USaaPAHT,-,PAHT,AHT,,45702,USW00045702,,51.3833,179.2667,71.9,America/Adak
USA,US,United States,AK,Aleutians West Census Area,Amchitka Island,Amchitka Island / NAS (AFB),,USaaPAHT,-,,AMC,,45711,USW00045711,,51.3833,179.2667,37.0,America/Adak
USA,US,United States,AK,Yukon-Koyukuk Census Area,American Creek,American Creek,,USfxx'80A,-,,80A,,,,,65.10172,-151.17748,156.4,America/Anchorage
USA,US,United States,AK,Nome Census Area,American River|Tuksuk (historical),American River AAF,,USw26611,-,,,,26611,USW00026611,,65.449,-165.766,32.0,America/Juneau
USA,US,United States,AK,North Slope Borough,Anaktuvuk Pass|Anatuvuk Pass,Anaktuvuk Pass AP,,USaaPAKP,-,PAKP,AKP,,26542,USW00026542,,68.133611,-151.743333,642.0,America/Juneau
USA,US,United States,AK,Anchorage Municipality,Anchorage,Anchorage,,USw26468,-,,,,26468,USW00026468,,61.2167,-149.9,28.0,America/Anchorage
USA,US,United States,AK,-,Anchorage,Anchorage / Campbell Lake SPB,,USfxxA11,-,,A11,,,,,61.13306,-149.9419,6.1,America/Anchorage
USA,US,United States,AK,,Anchorage,Anchorage / FAA Alaskan Regional Office - Message Center,,XXXXXXXX,-,KRAN,,,,,,,,,
USA,US,United States,AK,Anchorage Municipality,Anchorage Park Strip|East Chester,Anchorage Park Strip,,USw26453,-,,,,26453,USW00026453,,61.2167,-149.8667,26.0,America/Anchorage
USA,US,United States,AK,Anchorage Municipality,Anchorage|Airport Heights,Anchorage / Alaska Rgnl Hospital,,USfxx2OK,-,K2OK,2OK,,,,,61.21188889,-149.8273694,41.8,America/Anchorage
USA,US,United States,AK,Anchorage Municipality,Anchorage|Artesian Village,Anchorage / ARTCC,,USaaPAZA,-,PAZA,ZAN,,,,,61.2297,-149.7809,51.0,America/Juneau
USA,US,United States,AK,Anchorage Municipality,Anchorage|Artesian Village,Anchorage / Oceanic ARTCC,,USf0XZAP,-,,ZAP,,,,,61.2297,-149.7809,51.0,America/Juneau
USA,US,United States,AK,Anchorage Municipality,Anchorage|Bonibrook,Anchorage / Campbell Airstrip,,USaaaCSR,-,,CSR,,,,,61.158,-149.78,87.2,America/Juneau
USA,US,United States,AK,Anchorage Municipality,Anchorage|Bonibrook,Anchorage / Campbell Airstrip,,USfxxCSR,-,KCSR,CSR,,,,,61.1587,-149.7806111,87.2,America/Anchorage
USA,US,United States,AK,Anchorage Municipality,Anchorage|Campbell,Anchorage / Campbell Lake Spb,,USfxx3C3,-,K3C3,3C3,,,,,61.13306111,-149.9419,6.1,America/Anchorage
USA,US,United States,AK,Matanuska-Susitna Borough,Anchorage|Knik River,Anchorage / Bold,,USfxxA13,-,KA13,A13,,,,,61.34133889,-148.9988806,274.3,America/Anchorage
USA,US,United States,AK,Anchorage Municipality,Anchorage|Lindale,Anchorage / Merrill Field,,USaaPAMR,-,PAMR,MRI,,26409,USW00026409,,61.213544,-149.844725,43.6,America/Juneau
USA,US,United States,AK,Kenai Peninsula Borough,Anchorage|Nikishka,Anchorage / Anchorage WSR-88D radar|Kenai WSR-88D radar|Nikiski,R,USr0PAHG,Z,,,,26548,USW00026548,NEXRAD/PAHG/344,60.72591,-151.35147,108.4,America/Juneau
USA,US,United States,AK,Anchorage Municipality,Anchorage|Turnagain Heights,Anchorage / Alaska RFC,,UScANCHO,-,,ACR,,,,NWSRFC/ACR,61.1566,-149.9849,38.0,America/Juneau
USA,US,United States,AK,Anchorage Municipality,Anchorage|Turnagain Heights,Anchorage / Lake Hood,,USaaPALH,-,,,,,,,61.18,-149.9719444,1200,America/Los_Angeles
USA,US,United States,AK,Anchorage Municipality,Anchorage|Turnagain Heights,Anchorage / Lake Hood,,USaaPALH,-,PALH,LHD,,26491,USW00026491,,61.18,-149.9719444,24.2,America/Juneau
USA,US,United States,AK,Anchorage Municipality,Anchorage|Turnagain Heights,Anchorage / Ted Stevens Intl AP,,0-20000-0-70273,-,PANC,ANC,70273,26451,USW00026451,,61.174156,-149.998189,46.1,America/Juneau
USA,US,United States,AK,Anchorage Municipality,Anchorage|Turnagain Heights,Anchorage / WSFO,,UScANCHO,-,,AFC,,,,NWSFO/AFC,61.1566,-149.9849,49.0,America/Juneau
USA,US,United States,AK,Anchorage Municipality,Anchorage|Wilson Village,Anchorage / Elmendorf AFB|Elmendorf Field,,0-20000-0-70272,-,PAED,EDF,70272,26401,USW00026401,,61.251353,-149.806528,64.9,America/Juneau
USA,US,United States,AK,Denali,Anderson,Anderson/Tischner Air AP,,USfxx2AN,-,,2AN,,,,,64.25451,-149.19208,197.2,America/Anchorage
USA,US,United States,AK,Wade Hampton Census Area,Andreafski|Saint Mary's,Andreafski,,USw26640,-,,,,26640,USW00026640,,62.05,-163.1667,716.0,America/Nome
USA,US,United States,AK,Hoonah-Angoon Census Area,Angoon,Angoon / SPB,,0-20000-0-70383,-,PAGN,AGN,70383,25310,USW00025310,,57.5,-134.5833333,0.0,America/Juneau
USA,US,United States,AK,Bethel Census Area,Aniak,Aniak AP | Aniak Intermediate Field (formerly),,0-20000-0-70232,-,PANI,ANI,70232,26516,USW00026516,,61.581597,-159.543042,29.5,America/Juneau
USA,US,United States,AK,Annette Island Reserve,Annette,Annette / Tamgas Harbor,,USfxxZ43,-,KZ43,Z43,,,,,55.06799222,-131.5569547,0.0,America/Juneau
USA,US,United States,AK,Annette Island Reserve,Annette Island,Annette Island AP [Alt GHCN] | Annette Island Intermediate Field (formerly),,USaaPANT,-,,,,25381,USW00025381,,55.0425,-131.5722222,36.3,America/Juneau
USA,US,United States,AK,Annette Island Reserve,Annette Island,Annette Island AP | Annette Island Intermediate Field (formerly),,0-20000-0-70398,-,PANT,ANN,70398,25308,USW00025308,,55.0425,-131.5722222,36.3,America/Juneau
USA,US,United States,AK,Annette Island Reserve,Annette Island AAF,Annette Island AAF,,USw25301,-,,,,25301,USW00025301,,55.0333,-131.5833,35.0,America/Juneau
USA,US,United States,AK,Juneau City and Borough,Annex Creek|Sikanasankian (historical),Annex Creek,,USw25311,-,,,,25311,USW00025311,,58.3167,-134.1,7.0,America/Juneau
USA,US,United States,AK,Yukon-Koyukuk Census Area,Anvik,Anvik,,USfxxK40,-,KK40,K40,,,,,62.65622389,-160.2054486,15.8,America/Nome
USA,US,United States,AK,Yukon-Koyukuk Census Area,Anvik,Anvik AP,,USaaPANV,-,PANV,ANV,,26644,USW00026644,,62.647333,-160.190056,90.6,America/Juneau
USA,US,United States,AK,Yukon-Koyukuk Census Area,Arctic Village,Arctic Village AP,,USaaPARC,-,PARC,ARC,,46405,USW00046405,,68.114669,-145.579417,637.6,America/Juneau
USA,US,United States,AK,Kenai Peninsula Borough,Arness Lake|Salamatof,Arness Lake AP,,USaaa6Z1,-,,6Z1,,,,,60.645,-151.304,38.0,America/Anchorage
USA,US,United States,AK,Yukon-Koyukuk Census Area,Atigun|Big Lake,Atigun,,USaaK5AI,-,,5AI,,26481,USW00026481,,68.183,-149.417,1018.0,America/Juneau
USA,US,United States,AK,Aleutians West Census Area,Atka,Atka,,USaaPAAK,-,PAAK,AKA,,25708,USW00025708,,52.220583,-174.206194,16.8,America/Adak
USA,US,United States,AK,Aleutians West Census Area,Atka Ns,Atka Ns,,USw25710,-,,,,25710,USW00025710,,52.2333,-174.2167,8.0,America/Adak
USA,US,United States,AK,Bethel Census Area,Atmautluak,Atmautluak,,USfxx4A2,-,K4A2,4A2,,,,,60.86674556,-162.2731389,5.7,America/Nome
USA,US,United States,AK,North Slope Borough,Atqasuk,Atqasuk / Edward Burnell Sr Memorial AP,,USaaPATQ,-,PATQ,,88942,27518,USW00027518,,70.467111,-157.435667,30.8,America/Juneau
USA,US,United States,AK,North Slope Borough,Atqasuk,Atqasuk Edward Burnell Sr Memorial,,USfxx'ATK,-,,ATK,,,,,70.46711,-157.43567,30.9,America/Anchorage
USA,US,United States,AK,-,Attu,Attu / Casco Cove CGS,,USfxxATU,-,,ATU,,,,,52.83254,-173.17555,26.8,-
USA,US,United States,AK,Aleutians West Census Area,Attu Station|Alexei Point,Attu Station AAF,,USw45701,-,,,,45701,USW00045701,,52.83,173.32,42.0,America/Nome
USA,US,United States,AK,Aleutians West Census Area,Attu|Navy Town,Attu / Casco Cove CGS AP,,0-20000-0-70409,-,PAAT,ATU,70409,45709,USW00045709,,52.83254167,173.1755542,26.8,America/Adak
USA,US,United States,AK,-,Badami,Badami,,USXXPABP,-,PABP,,,,,,70.137458,-147.030417,8.5,America/Anchorage
USA,US,United States,AK,Fairbanks North Star Borough,Badger,Badger,,,-,KQBL,,69126,,,,64.333,-147.65,428,America/Anchorage
USA,US,United States,AK,Sitka City and Borough,Baranof,Baranof,,USaaKBNF,-,,BNF,,25312,USW00025312,,57.08882583,-134.8331414,0.0,America/Juneau
USA,US,United States,AK,-,Barrow,Barrow / SSDC,,USnXAK15,-,,XIS,,,,NWS/AK15,71.3167,-155.2167,9.0,America/Anchorage
USA,US,United States,AK,-,Barrow,Barrow NSA Facility,,USsNSA B,-,,,70027,,,,71.32333333,-156.6158333,8.0,America/Anchorage
USA,US,United States,AK,North Slope Borough,Barrow|Browerville,Barrow / GMCC,,USw27513,-,,,,27513,USW00027513,,71.3167,-156.6,3.0,America/Nome
USA,US,United States,AK,North Slope Borough,Barrow|Browerville,Barrow / Wiley Post-Will Rogers Memorial AP,,0-20000-0-70026,-,PABR,BRW,70026,27502,USW00027502,,71.284861,-156.768583,14.9,America/Juneau
USA,US,United States,AK,North Slope Borough,Barrow|Browerville,Barrow Atmospheric Baseline Observatory (NOAA)|Barrow 4 ENE [2002- ],,USw27516,-,,,,27516,USW00027516,,71.3214,-156.6111,5.0,America/Nome
USA,US,United States,AK,North Slope Borough,Barrow|Browerville,Point Barrow,,USw27505,-,,,,27505,USW00027505,,71.35,-156.65,4.0,America/Nome
USA,US,United States,AK,North Slope Borough,Barter Island|Kaktovik,Barter Island / Bar M,,USw27402,-,,,,27402,USW00027402,,70.1167,-143.6333,15.0,America/Anchorage
USA,US,United States,AK,North Slope Borough,Barter Island|Kaktovik,Barter Island DEW Station,,0-20000-0-70086,-,PABA,BTI,70086,27401,USW00027401,,70.113111,-143.653611,16.8,America/Juneau
USA,US,United States,AK,Hoonah-Angoon Census Area,Bartlett Cove,Bartlett Cove,,USfxxBQV,-,KBQV,BQV,,,,,58.45520778,-135.88517,0.0,America/Juneau
USA,US,United States,AK,Nome Census Area,Basin Creek|Summit,Basin Creek,,USfxxZ47,-,KZ47,Z47,,,,,64.67979472,-165.2998369,43.6,America/Nome
USA,US,United States,AK,Nome Census Area,Basin Creek|Summit,Basin Creek,,USaaaZ47,-,,Z47,,,,,64.679,-165.299,43.6,America/Nome
USA,US,United States,AK,Yukon-Koyukuk Census Area,Bear Creek|Folger,Bear Creek 3,,USfxxZ48,-,KZ48,Z48,,,,,63.57160917,-156.1440506,225.6,America/Anchorage
USA,US,United States,AK,Aleutians East Borough,Bear Lake|Port Moller,Bear Lake / Johnsons Landing,,USfxxZ52,-,KZ52,Z52,,,,,56.03668556,-160.2662053,39.6,America/Anchorage
USA,US,United States,AK,Yukon-Koyukuk Census Area,Beaver,Beaver AP,,USaaPAWB,-,PAWB,WBQ,,,,,66.362222,-147.4065,111.2,America/Anchorage
USA,US,United States,AK,Ketchikan Gateway Borough,Beaver Falls,Beaver Falls,,USw25313,-,,,,25313,USW00025313,,55.3833,-131.4667,11.0,America/Juneau
USA,US,United States,AK,Ketchikan Gateway Borough,Bell Island|Bell Island Hot Springs,Bell Island,,USaaKKBE,-,,KBE,,25314,USW00025314,,55.92907806,-131.5716906,0.0,America/Juneau
USA,US,United States,AK,Kenai Peninsula Borough,Beluga,Beluga / AFLD,,UScBELUG,-,PABG,BLG,,,,,61.172961,-151.045417,26.6,America/Juneau
USA,US,United States,AK,Bethel Census Area,Bethel,Bethel,,USfxxZ59,-,KZ59,Z59,,,,,60.78202528,-161.7431289,4.6,America/Nome
USA,US,United States,AK,Bethel Census Area,Bethel,Bethel AP | Bethel Intermediate Field (formerly),,0-20000-0-70219,-,PABE,BET,70219,26615,USW00026615,,60.778556,-161.837167,39.3,America/Juneau
USA,US,United States,AK,Bethel Census Area,Bethel,Bethel WSR-88D radar,R,USr0PABC,Z,,,,,,NEXRAD/PABC/304,60.79194,-161.87639,58.8,America/Juneau
USA,US,United States,AK,Yukon-Koyukuk Census Area,Bettles,Bettles / Evansville Seaplane Base,,USaaaZ63,-,,Z63,,,,,66.921,-151.518,195.0,America/Anchorage
USA,US,United States,AK,Yukon-Koyukuk Census Area,Bettles,Bettles / Field,,0-20000-0-70174,-,PABT,BTT,70174,26533,USW00026533,,66.913944,-151.529056,197.3,America/Juneau
USA,US,United States,AK,Yukon-Koyukuk Census Area,Bettles,Bettles / VOR Lake Waterlane,,USfxx2A4,-,K2A4,2A4,,,,,66.89925278,-151.4715528,197.5,America/Anchorage
USA,US,United States,AK,Matanuska-Susitna Borough,Big Lake,Big Lake / Jones Landing,,USfxxL95,-,KL95,L95,,,,,61.55477222,-149.9393361,54.9,America/Anchorage
USA,US,United States,AK,Matanuska-Susitna Borough,Big Lake|Houston,Big Lake / Beaver Lake,,USfxxD71,-,KD71,D71,,,,,61.58293,-149.831,45.7,America/Anchorage
USA,US,United States,AK,Matanuska-Susitna Borough,Big Lake|Knik,Big Lake,,USfxxBGQ,-,KBGQ,BGQ,,,,,61.53612222,-149.8138972,49.5,America/Anchorage
USA,US,United States,AK,Matanuska-Susitna Borough,Big Lake|Knik,Big Lake / Brocker Lake,,USfxx6A7,-,K6A7,6A7,,,,,61.48183889,-149.7732444,30.5,America/Anchorage
USA,US,United States,AK,Matanuska-Susitna Borough,Big Lake|Knik,Big Lake AP|Big Lake No. 2,,USaaPAGQ,-,PAGQ,BGQ,,26119,USW00026119,,61.534683,-149.812544,49.5,America/Anchorage
USA,US,United States,AK,Lake and Peninsula Borough,Big Mountain|Napaimute (historical),Big Mountain AP,,USaaPABM,-,PABM,37AK,,,,,59.361247,-155.258822,202.1,America/Anchorage
USA,US,United States,AK,Bethel Census Area,Big River|Nyac,Big River,,UScBIGRI,-,,BRI,,,,,60.85,-159.72,574.0,America/Juneau
USA,US,United States,AK,Sitka City and Borough,Biorka Island|Goddard,Biorka Island / SAWRS,,USaaPAJB,-,PAJB,AJB,,25361,USW00025361,,56.85,-135.5333,39.0,America/Juneau
USA,US,United States,AK,Sitka City and Borough,Biorka Island|Goddard,Biorka Island / SAWRS,,USw25361,-,,Z21,,,,,56.85,-135.5333,39.0,America/Juneau
USA,US,United States,AK,Yukon-Koyukuk Census Area,Birch Creek,Birch Creek,,USfxxZ91,-,KZ91,Z91,,,,,66.27592778,-145.81805,134.1,America/Anchorage
USA,US,United States,AK,Anchorage Municipality,Birchwood,Birchwood / Chugiak,,USaaPABV,-,PABV,BCV,,26497,USW00026497,,61.416089,-149.508306,25.3,America/Anchorage
USA,US,United States,AK,Southeast Fairbanks Census Area,Black Rapids|Donnelly,Black Rapids,,USfxx5BK,-,K5BK,5BK,,,,,63.53514639,-145.8608861,647.7,America/Anchorage
USA,US,United States,AK,Southeast Fairbanks Census Area,Black Rapids|Donnelly,Black Rapids,,USaaa5BK,-,,5BK,,,,,63.532,-145.857,647.7,America/Anchorage
USA,US,United States,AK,Fairbanks North Star Borough,Blair Lakes Bomb Range|Badger,Blair Lakes Bomb Range,,USaaPAIP,-,PAIP,,,26460,USW00026460,,64.382,-147.7,210.0,America/Juneau
USA,US,United States,AK,US.AK.000,Boundary,Boundary,,USw26416,-,,BYA,,26416,USW00026416,,64.07830278,-141.113375,896.1,America/Whitehorse
USA,US,United States,AK,Nome Census Area,Brevig Mission,Brevig Mission AP,,USaaPFKT,-,PFKT,KTS,,,,,65.331333,-166.465722,11.6,America/Nome
USA,US,United States,AK,Northwest Arctic Borough,Buckland,Buckland,,USaaPABL,-,PABL,BVK,,26645,USW00026645,,65.981556,-161.149139,8.8,America/Juneau
USA,US,United States,AK,-,Buldir Island,Buldir Island AAF,,USw45706,-,,,,45706,USW00045706,,52.4,175.966,0.0,America/Adak
USA,US,United States,AK,-,Bullen Point Air Force Stat,Bullen Point Air Force Stat / Bullen,,USXXPABU,-,PABU,,,,,,70.172778,-146.836111,5.5,America/Anchorage
USA,US,United States,AK,-,Camden Bay,Camden Bay,,USw26457,-,,,,26457,USW00026457,,69.983,-144.833,3.0,America/Juneau
USA,US,United States,AK,Northwest Arctic Borough,Candle,Candle 2 Airfield,,USaaKCDL,-,,CDL,,26619,USW00026619,,65.906,-161.944,18.0,America/Juneau
USA,US,United States,AK,Denali Borough,Cantwell,Cantwell,,USaaPATW,-,PATW,TTW,,46406,USW00046406,,63.391206,-148.955617,667.5,America/Juneau
USA,US,United States,AK,-,Cantwell,Cantwell,,USfxxTTW,-,,TTW,,,,,63.3912,-148.95562,667.5,America/Anchorage
USA,US,United States,AK,Denali Borough,Cantwell,Cantwell / Golden North,,USaaaZ70,-,,Z70,,,,,63.371,-148.848,686.0,America/Anchorage
USA,US,United States,AK,North Slope Borough,Cape Beaufort|Naokok (historical),Cape Beaufort / LIZ,,USw26637,-,,,,26637,USW00026637,,69.033,-163.783,26.0,America/Juneau
USA,US,United States,AK,Annette Island Reserve,Cape Decision|Cape Pole,Cape Decision,,UScCDECN,-,,CDE,70388,25315,USW00025315,,56.00211306,-134.1353392,10.4,America/Juneau
USA,US,United States,AK,Valdez-Cordova Census Area,Cape Hinchinbrook|Boswell Bay,Cape Hinchinbrook,,0-20000-0-70279,-,,,70279,26417,USW00026417,,60.23333333,-146.65,56.0,America/Anchorage
USA,US,United States,AK,Valdez-Cordova Census Area,Cape Hinchinbrook|Nuchek (historical),Cape Hinchinbrook / Johnstone Point AP,,USaaPAJO,-,PAJO,JOH,,26475,USW00026475,,60.4833,-146.6,8.0,America/Anchorage
USA,US,United States,AK,North Slope Borough,Cape Lisburne|Wevok,Cape Lisburne,,0-20000-0-70104,-,PALU,LUR,70104,26631,USW00026631,,68.875133,-166.111106,4.3,America/Nome
USA,US,United States,AK,Bethel Census Area,Cape Newenham|Kinegnak,Cape Newenham AFS,,0-20000-0-70305,-,PAEH,EHM,70305,25623,USW00025623,,58.64815,-162.062969,161.9,America/Juneau
USA,US,United States,AK,Annette Island Reserve,Cape Pole,Cape Pole / SPB,,USw25362,-,,Z71,,25362,USW00025362,,55.96629,-133.7967211,0.0,America/Juneau
USA,US,United States,AK,Wade Hampton Census Area,Cape Romanzoff|Igiak (historical),Cape Romanzoff AP|AFS,,USaaPACZ,-,,,,26646,USW00026646,,61.78180847,-166.0369654,141.4,America/Nome
USA,US,United States,AK,Wade Hampton Census Area,Cape Romanzoff|Scammon Bay,Cape Romanzoff AP|AFS,,0-20000-0-70212,-,PACZ,CZF,70212,26633,USW00026633,,61.781014,-166.039575,142.3,America/Juneau
USA,US,United States,AK,North Slope Borough,Cape Sabine|Naokok (historical),Cape Sabine,,USaaaZ53,-,,Z53,,,,,69.024,-163.855,15.0,America/Nome
USA,US,United States,AK,Valdez-Cordova Census Area,Cape Saint Elias|Kayak (historical),Cape Saint Elias,,USw25401,-,,5CE,,25401,USW00025401,,59.8,-144.6,16.0,America/Yakutat
USA,US,United States,AK,Aleutians East Borough,Cape Sarichef|Nosovskoi (historical),Cape Sarichef AP,,USaaPACS,-,PACS,CSH,,25622,USW00025622,,54.582431,-164.914481,88.7,America/Nome
USA,US,United States,AK,Hoonah-Angoon Census Area,Cape Spencer|Elfin Cove,Cape Spencer,,USaaPACA,-,PACA,CSP,70365,25316,USW00025316,,58.19906861,-136.6388106,25.6,America/Juneau
USA,US,United States,AK,North Slope Borough,Cape Thompson|Chariot,Cape Thompson,,USw26636,-,,CTH,,26636,USW00026636,,68.1,-165.7667,11.0,America/Nome
USA,US,United States,AK,Aleutians West Census Area,Cape Wrangell|Navy Town,Cape Wrangell NF,,USw45713,-,,,,45713,USW00045713,,52.8833,172.5167,15.0,America/Nome
USA,US,United States,AK,Matanuska-Susitna Borough,Caswell,Caswell,,USw26421,-,,,,26421,USW00026421,,61.9667,-149.9,88.0,America/Anchorage
USA,US,United States,AK,Aleutians East Borough,Caton Island|Sanak,Caton Island NF,,USw25615,-,,,,25615,USW00025615,,54.4167,-162.4667,40.0,America/Anchorage
USA,US,United States,AK,Aleutians East Borough,Caton Island|Sanak,Caton Island NS,,USw25612,-,,,,25612,USW00025612,,54.4167,-162.4667,43.0,America/Anchorage
USA,US,United States,AK,Yukon-Koyukuk Census Area,Central,Central,,USaaPACE,-,PACE,,,,,,65.573944,-144.780889,285.6,America/Juneau
USA,US,United States,AK,Yukon-Koyukuk Census Area,Central|Circle Hot Springs,Central,,USsCENTR,-,,,70197,26418,USW00026418,,65.573,-144.781,285.3,America/Juneau
USA,US,United States,AK,Yukon-Koyukuk,Central|Circle Hot Springs,Central,,sCENTRAL,-,PARL,CEM,,,,,65.573,-144.781,285.5,America/Anchorage
USA,US,United States,AK,Yukon-Koyukuk Census Area,Chalkyitsik,Chalkyitsik,,USfxxCIK,-,KCIK,CIK,,,,,66.64502222,-143.7399303,167.2,America/Anchorage
USA,US,United States,AK,Yukon-Koyukuk Census Area,Chalkyitsik,Chalkyitsik AP,,USaaPACI,-,PACI,CIK,,,,,66.645028,-143.739889,167.2,America/Anchorage
USA,US,United States,AK,-,Challenge Island,Challenge Island,,UScCHALL,-,,CEH,,,,,70.233,-146.5,10.0,America/Juneau
USA,US,United States,AK,Yukon-Koyukuk Census Area,Chandalar Lake,Chandalar Lake,,USaaPALR,-,PALR,WCR,,26480,USW00026480,,67.504517,-148.483222,585.2,America/Juneau
USA,US,United States,AK,Yukon-Koyukuk Census Area,Chandalar Shelf|Big Lake,Chandalar Shelf,,USw26482,-,,5CD,,26482,USW00026482,,68.06543944,-149.5797392,982.1,America/Juneau
USA,US,United States,AK,Sitka City and Borough,Chatham,Chatham,,USfxxCYM,-,KCYM,CYM,,,,,57.51493833,-134.946215,0.0,America/Juneau
USA,US,United States,AK,Bethel Census Area,Chefornak,Chefornak,,USfxxCFK,-,KCFK,CFK,,,,,60.14922556,-164.2856325,16.5,America/Nome
USA,US,United States,AK,Bethel Census Area,Chefornak,Chefornak / SPB,,UScCHFNK,-,,CYF,,,,,60.163,-164.269,2.0,America/Nome
USA,US,United States,AK,Bethel Census Area,Chefornak,Chefornak AP,,USaaPACK,-,PACK,Z74,47871,,,,60.136806,-164.279056,16.5,America/Nome
USA,US,United States,AK,Matanuska-Susitna Borough,Chelatna Lake Lodge|Chelatna Lodge,Chelatna Lake Lodge,,USaaaZ24,-,,Z24,,,,,62.433,-151.415,437.0,America/Anchorage
USA,US,United States,AK,Valdez-Cordova Census Area,Chenega Bay,Chenega Bay AP,,USaaPFCB,-,PFCB,C05,,,,,60.078561,-147.994736,21.0,America/Anchorage
USA,US,United States,AK,Aleutians West Census Area,Chernofski Harbor,Chernofski Harbor,,USfxxKCN,-,KKCN,KCN,,,,,53.39911444,-167.5519,0.0,America/Nome
USA,US,United States,AK,Wade Hampton Census Area,Chevak,Chevak,,XXXXXXXX,-,PAVA,,,,,,61.540833,-165.600889,18.6,America/Nome
USA,US,United States,AK,Wade Hampton Census Area,Chevak,Chevak,,USfxx'VAK,-,,VAK,,,,,61.54085,-165.60089,18.5,America/Nome
USA,US,United States,AK,Southeast Fairbanks Census Area,Chicken,Chicken,,USaaaCKX,-,,CKX,,,,,64.07133833,-141.9522792,499.9,America/Anchorage
USA,US,United States,AK,Lake and Peninsula Borough,Chignik,Chignik AP,,USaaPAJC,-,PAJC,AJC,,25518,USW00025518,,56.311464,-158.373239,5.6,America/Juneau
USA,US,United States,AK,Lake and Peninsula Borough,Chignik,Chignik Bay,,USfxxZ78,-,KZ78,Z78,,,,,56.29561056,-158.4014797,0.0,America/Anchorage
USA,US,United States,AK,Lake and Peninsula Borough,Chignik Lagoon,Chignik Lagoon,,USfxxKCL,-,,KCL,,,,,56.31105,-158.53427,8.4,America/Anchorage
USA,US,United States,AK,Lake and Peninsula Borough,Chignik Lake,Chignik Lake,,USfxxA79,-,KA79,A79,,,,,56.25504722,-158.7753614,15.2,America/Anchorage
USA,US,United States,AK,Lake and Peninsula Borough,Chignik|Chignik Lagoon,Chignik / Fisheries,,USaaaKCG,-,,KCG,,,,,56.318,-158.588,8.0,America/Anchorage
USA,US,United States,AK,Lake and Peninsula Borough,Chignik|Chignik Lagoon,Chignik / Lagoon,,USaaaKCL,-,,KCL,,,,,56.31104722,-158.5342667,8.4,America/Anchorage
USA,US,United States,AK,-,Chirikof Island,Chirikof Island,,USw25511,-,,,,25511,USW00025511,,55.9,-155.5667,8.0,America/Anchorage
USA,US,United States,AK,-,Chirikof Ns,Chirikof Ns,,USw25505,-,,CKS,,25505,USW00025505,,55.9167,-155.5833,44.0,America/Anchorage
USA,US,United States,AK,Valdez-Cordova Census Area,Chisana,Chisana,,USaaaCZN,-,,CZN,,,,,62.07118972,-142.0483742,1020.5,America/Yakutat
USA,US,United States,AK,Valdez-Cordova Census Area,Chistochina,Chistochina / Barnhart,,USaaaZ82,-,,Z82,,,,,62.6097,-144.6232,588.0,America/Anchorage
USA,US,United States,AK,Valdez-Cordova Census Area,Chistochina,Chistochina AP,,USaaaCZO,-,,CZO,,,,,62.56347306,-144.6688361,567.1,America/Anchorage
USA,US,United States,AK,Valdez-Cordova Census Area,Chitina,Chitina,,USaaaCXC,-,,CXC,,,,,61.58285917,-144.4270969,169.5,America/Anchorage
USA,US,United States,AK,-,Chuathbaluk,Chuathbaluk,,USXXPACH,-,PACH,,,,,,61.579056,-159.215639,74.4,America/Anchorage
